Year,Month,Day,Hour,Minute,Temperature(deg.C),Albedo,Azimuth(degree),cloudopacity(%),Dew Point(deg.c),DHI(W/m2),DNI,EBH,GHI,Relative humidity(%),Snow Depth(cm),Pressure(mbar),Wind Direction(degree),Wind Speed(m/s),Zenith(degree)
,,,,,,,,,,,,,,,,,,,
2014,11,4,5,0,24.1,0.13,-105,67.2,24.1,8,0,0,8,99.8,0,1000.6,234,1.8,89
,,,,,,,,,,,,,,,,,,,
2014,11,4,6,0,24.2,0.13,-107,18.5,24.1,107,63,21,129,99.4,0,1001.2,230,1.8,75
,,,,,,,,,,,,,,,,,,,
2014,11,4,7,0,24.4,0.13,-111,14.1,24.2,215,176,80,296,98.6,0,1001.7,227,1.8,61
,,,,,,,,,,,,,,,,,,,
2014,11,4,8,0,24.7,0.13,-117,59,24.3,229,0,0,229,97.8,0,1002.2,223,1.9,47
,,,,,,,,,,,,,,,,,,,
2014,11,4,9,0,25.5,0.13,-129,53.4,24.7,345,20,17,362,95.8,0,1002.2,224,1.6,35
,,,,,,,,,,,,,,,,,,,
2014,11,4,10,0,26.6,0.13,-150,2.7,25.4,304,595,540,844,92.8,0,1001.7,232,1.2,25
,,,,,,,,,,,,,,,,,,,
2014,11,4,11,0,27.8,0.13,174,0,26,268,674,625,893,90,0,1001.1,247,0.8,22
,,,,,,,,,,,,,,,,,,,
2014,11,4,12,0,27.7,0.13,142,5.2,26,328,532,474,803,90.4,0,1000.5,282,0.7,28
,,,,,,,,,,,,,,,,,,,
2014,11,4,13,0,26.3,0.13,124,7.9,25.2,319,449,351,671,93.8,0,999.8,312,0.9,39
,,,,,,,,,,,,,,,,,,,
2014,11,4,14,0,24.9,0.13,115,17.2,24.5,299,249,164,463,97.5,0,999.1,327,1.3,52
,,,,,,,,,,,,,,,,,,,
2014,11,4,15,0,24.1,0.13,110,51.5,24,171,0,0,171,99.4,0,999,334,1.5,65
,,,,,,,,,,,,,,,,,,,
2014,11,4,16,0,24,0.13,107,77.4,23.9,23,0,0,23,99.4,0,999.6,339,1.5,80
,,,,,,,,,,,,,,,,,,,
2014,11,4,17,0,23.9,0.13,105,97,23.8,0,0,0,0,99.4,0,1000.1,343,1.6,94
,,,,,,,,,,,,,,,,,,,
2014,11,4,18,0,23.8,0.13,104,98.2,23.7,0,0,0,0,99.4,0,1000.6,348,1.6,108
,,,,,,,,,,,,,,,,,,,
2014,11,4,19,0,23.7,0.13,104,97.9,23.6,0,0,0,0,99.4,0,1001.1,352,1.6,123
,,,,,,,,,,,,,,,,,,,
2014,11,4,20,0,23.7,0.13,105,97.6,23.6,0,0,0,0,99.4,0,1001.5,356,1.7,137
,,,,,,,,,,,,,,,,,,,
2014,11,4,21,0,23.7,0.13,111,97.8,23.5,0,0,0,0,99.2,0,1001.6,7,1.3,151
,,,,,,,,,,,,,,,,,,,
2014,11,4,22,0,23.6,0.13,129,98,23.4,0,0,0,0,98.8,0,1001.2,53,0.7,165
,,,,,,,,,,,,,,,,,,,
2014,11,4,23,0,23.6,0.13,-168,98.4,23.4,0,0,0,0,98.4,0,1000.9,113,1.1,170
,,,,,,,,,,,,,,,,,,,
2014,11,5,0,0,23.7,0.13,-120,98.6,23.4,0,0,0,0,98.4,0,1000.5,131,1.6,161
,,,,,,,,,,,,,,,,,,,
2014,11,5,1,0,23.9,0.13,-108,98.7,23.7,0,0,0,0,98.8,0,1000,140,1.9,147
,,,,,,,,,,,,,,,,,,,
2014,11,5,2,0,24,0.13,-105,98.7,23.9,0,0,0,0,99.2,0,999.4,147,2.2,133
,,,,,,,,,,,,,,,,,,,
2014,11,5,3,0,24,0.13,-104,98.9,23.9,0,0,0,0,99.4,0,999.4,157,2.4,118
,,,,,,,,,,,,,,,,,,,
2014,11,5,4,0,23.8,0.13,-104,98.7,23.7,0,0,0,0,99.4,0,999.9,169,2.7,104
,,,,,,,,,,,,,,,,,,,
2014,11,5,5,0,23.6,0.13,-105,86.1,23.5,3,0,0,3,99.4,0,1000.4,179,3,89
,,,,,,,,,,,,,,,,,,,
2014,11,5,6,0,23.4,0.13,-108,83.6,23.2,24,0,0,24,99.2,0,1001.2,187,3.1,75
,,,,,,,,,,,,,,,,,,,
2014,11,5,7,0,23.1,0.13,-111,88.5,22.9,44,0,0,44,98.9,0,1002.1,196,3,61
,,,,,,,,,,,,,,,,,,,
2014,11,5,8,0,22.9,0.13,-118,82.5,22.6,108,0,0,108,98.5,0,1003.1,205,2.9,48
,,,,,,,,,,,,,,,,,,,
2014,11,5,9,0,22.8,0.13,-129,72,22.3,217,0,0,217,96.8,0,1003.5,215,2.9,35
,,,,,,,,,,,,,,,,,,,
2014,11,5,10,0,23,0.13,-151,65.4,21.9,301,0,0,301,93.7,0,1003.4,226,3,25
,,,,,,,,,,,,,,,,,,,
2014,11,5,11,0,23.2,0.13,174,78.1,21.6,197,0,0,197,90.7,0,1003.2,236,3.1,22
,,,,,,,,,,,,,,,,,,,
2014,11,5,12,0,23.2,0.13,143,75.1,21.4,210,0,0,210,89.8,0,1002.8,241,3.2,28
,,,,,,,,,,,,,,,,,,,
2014,11,5,13,0,23.1,0.13,125,73.1,21.5,196,0,0,196,90.9,0,1002.1,241,3.1,39
,,,,,,,,,,,,,,,,,,,
2014,11,5,14,0,22.9,0.13,116,79.6,21.6,110,0,0,110,92,0,1001.4,241,3.1,52
,,,,,,,,,,,,,,,,,,,
2014,11,5,15,0,22.9,0.13,110,75.4,21.7,77,0,0,77,93.1,0,1001.4,240,2.8,65
,,,,,,,,,,,,,,,,,,,
2014,11,5,16,0,22.8,0.13,107,58.4,21.9,42,0,0,42,94.4,0,1001.9,238,2.5,80
,,,,,,,,,,,,,,,,,,,
2014,11,5,17,0,22.7,0.13,105,69.8,22,0,0,0,0,95.7,0,1002.5,234,2.1,94
,,,,,,,,,,,,,,,,,,,
2014,11,5,18,0,22.8,0.13,104,69.6,22.2,0,0,0,0,96.3,0,1003.1,231,1.9,108
,,,,,,,,,,,,,,,,,,,
2014,11,5,19,0,22.9,0.13,104,76.5,22.3,0,0,0,0,96.4,0,1003.8,227,1.8,123
,,,,,,,,,,,,,,,,,,,
2014,11,5,20,0,23,0.13,106,83,22.4,0,0,0,0,96.5,0,1004.4,223,1.8,137
,,,,,,,,,,,,,,,,,,,
2014,11,5,21,0,23.2,0.13,111,83,22.6,0,0,0,0,96.4,0,1004.3,224,1.4,151
,,,,,,,,,,,,,,,,,,,
2014,11,5,22,0,23.5,0.13,129,84,22.9,0,0,0,0,96.2,0,1003.5,238,0.7,164
,,,,,,,,,,,,,,,,,,,
2014,11,5,23,0,23.8,0.13,-168,83,23.2,0,0,0,0,96,0,1002.7,329,0.3,170
,,,,,,,,,,,,,,,,,,,
2014,11,6,0,0,23.8,0.13,-121,83,23.2,0,0,0,0,96.3,0,1002.2,12,0.6,161
,,,,,,,,,,,,,,,,,,,
2014,11,6,1,0,23.4,0.13,-109,83,22.9,0,0,0,0,97.2,0,1002,37,0.5,147
,,,,,,,,,,,,,,,,,,,
2014,11,6,2,0,23,0.13,-105,83,22.7,0,0,0,0,98,0,1001.8,60,0.6,133
,,,,,,,,,,,,,,,,,,,
2014,11,6,3,0,22.9,0.13,-104,86.4,22.6,0,0,0,0,98.4,0,1001.8,71,0.6,118
,,,,,,,,,,,,,,,,,,,
2014,11,6,4,0,22.9,0.13,-104,70,22.7,0,0,0,0,98.3,0,1002.1,75,0.5,104
,,,,,,,,,,,,,,,,,,,
2014,11,6,5,0,23,0.13,-106,68.3,22.7,8,0,0,8,98.2,0,1002.3,81,0.4,90
,,,,,,,,,,,,,,,,,,,
2014,11,6,6,0,23.4,0.13,-108,51.4,22.8,85,0,0,85,96.6,0,1002.6,102,0.3,75
,,,,,,,,,,,,,,,,,,,
2014,11,6,7,0,24.2,0.13,-112,41.3,23.1,244,4,2,246,93.5,0,1003.1,132,0.3,61
,,,,,,,,,,,,,,,,,,,
2014,11,6,8,0,25,0.13,-118,17.1,23.3,326,281,197,524,90.6,0,1003.5,151,0.5,48
,,,,,,,,,,,,,,,,,,,
2014,11,6,9,0,25.9,0.13,-129,32.4,23.8,457,96,73,531,87.9,0,1003.4,156,0.5,35
,,,,,,,,,,,,,,,,,,,
2014,11,6,10,0,27,0.13,-151,27.7,24.4,547,107,98,645,85.3,0,1003,154,0.6,26
,,,,,,,,,,,,,,,,,,,
2014,11,6,11,0,28.1,0.13,174,15,25,432,374,346,778,82.9,0,1002.5,152,0.6,23
,,,,,,,,,,,,,,,,,,,
2014,11,6,12,0,28.3,0.13,143,37.6,24.8,502,35,31,533,81.6,0,1001.9,157,0.6,28
,,,,,,,,,,,,,,,,,,,
2014,11,6,13,0,27.5,0.13,125,13,24,331,394,297,630,81.3,0,1001.2,174,0.5,39
,,,,,,,,,,,,,,,,,,,
2014,11,6,14,0,26.6,0.13,116,9,23.1,267,375,234,501,81,0,1000.6,196,0.4,52
,,,,,,,,,,,,,,,,,,,
2014,11,6,15,0,26,0.13,111,2.2,22.9,149,409,170,320,83,0,1000.6,206,0.6,66
,,,,,,,,,,,,,,,,,,,
2014,11,6,16,0,25.5,0.13,107,0.3,23.2,64,198,43,107,87.2,0,1001.3,205,0.8,80
,,,,,,,,,,,,,,,,,,,
2014,11,6,17,0,25,0.13,105,1.3,23.6,2,0,0,2,91.7,0,1002,205,1.1,94
,,,,,,,,,,,,,,,,,,,
2014,11,6,18,0,24.6,0.13,104,0,23.7,0,0,0,0,94.7,0,1002.6,203,1.2,108
,,,,,,,,,,,,,,,,,,,
2014,11,6,19,0,24.2,0.13,105,0,23.5,0,0,0,0,95.9,0,1003.1,201,1.2,123
,,,,,,,,,,,,,,,,,,,
2014,11,6,20,0,23.9,0.13,106,0,23.4,0,0,0,0,97.1,0,1003.6,199,1.3,137
,,,,,,,,,,,,,,,,,,,
2014,11,6,21,0,23.6,0.13,112,0,23.3,0,0,0,0,97.9,0,1003.6,204,1.3,151
,,,,,,,,,,,,,,,,,,,
2014,11,6,22,0,23.5,0.13,130,0,23.2,0,0,0,0,98.3,0,1003.2,216,1.4,164
,,,,,,,,,,,,,,,,,,,
2014,11,6,23,0,23.4,0.13,-169,0,23.2,0,0,0,0,98.6,0,1002.7,226,1.5,169
,,,,,,,,,,,,,,,,,,,
2014,11,7,0,0,23.3,0.13,-122,0,23.1,0,0,0,0,98.8,0,1002.3,232,1.5,161
,,,,,,,,,,,,,,,,,,,
2014,11,7,1,0,23.2,0.13,-110,0,23,0,0,0,0,98.8,0,1001.8,237,1.3,147
,,,,,,,,,,,,,,,,,,,
2014,11,7,2,0,23.1,0.13,-106,0,22.9,0,0,0,0,98.8,0,1001.4,242,1.2,133
,,,,,,,,,,,,,,,,,,,
2014,11,7,3,0,23,0.13,-105,0,22.8,0,0,0,0,98.9,0,1001.3,240,0.9,118
,,,,,,,,,,,,,,,,,,,
2014,11,7,4,0,22.9,0.13,-105,0,22.7,0,0,0,0,99,0,1001.5,214,0.5,104
,,,,,,,,,,,,,,,,,,,
2014,11,7,5,0,22.8,0.13,-106,0,22.7,13,35,3,17,99.1,0,1001.8,159,0.5,90
,,,,,,,,,,,,,,,,,,,
2014,11,7,6,0,23.6,0.13,-108,9.4,22.7,116,162,36,153,95,0,1002,132,0.6,75
,,,,,,,,,,,,,,,,,,,
2014,11,7,7,0,25.1,0.13,-112,3.1,22.9,157,490,240,398,87.3,0,1002.2,121,0.6,61
,,,,,,,,,,,,,,,,,,,
2014,11,7,8,0,26.6,0.13,-118,18.8,23,360,219,142,503,80.3,0,1002.4,111,0.7,48
,,,,,,,,,,,,,,,,,,,
2014,11,7,9,0,27.7,0.13,-130,24.9,23.3,488,128,103,591,77.1,0,1002,101,0.7,35
,,,,,,,,,,,,,,,,,,,
2014,11,7,10,0,28.3,0.13,-151,29.3,23.9,567,68,60,627,77.1,0,1001.2,90,0.8,26
,,,,,,,,,,,,,,,,,,,
2014,11,7,11,0,28.9,0.13,174,30.2,24.5,596,43,39,637,77.1,0,1000.4,81,0.9,23
,,,,,,,,,,,,,,,,,,,
2014,11,7,12,0,29,0.13,143,20.7,24.5,499,209,182,682,76.9,0,999.6,79,0.8,28
,,,,,,,,,,,,,,,,,,,
2014,11,7,13,0,28.5,0.13,126,21,24,443,182,139,582,76.4,0,998.8,84,0.5,39
,,,,,,,,,,,,,,,,,,,
2014,11,7,14,0,28.1,0.13,116,11.5,23.5,278,346,214,492,76,0,998,109,0.2,52
,,,,,,,,,,,,,,,,,,,
2014,11,7,15,0,27.5,0.13,111,4.1,23.4,154,383,164,318,78.3,0,997.9,231,0.2,66
,,,,,,,,,,,,,,,,,,,
2014,11,7,16,0,26.7,0.13,108,1.1,23.7,68,188,38,106,83.6,0,998.5,252,0.4,80
,,,,,,,,,,,,,,,,,,,
2014,11,7,17,0,25.9,0.13,106,0,24,2,2,0,2,89.3,0,999.1,257,0.7,94
,,,,,,,,,,,,,,,,,,,
2014,11,7,18,0,25.4,0.13,105,0,24.2,0,0,0,0,93.1,0,999.6,258,0.8,108
,,,,,,,,,,,,,,,,,,,
2014,11,7,19,0,25.1,0.13,105,0,24.1,0,0,0,0,94.6,0,1000.1,259,0.9,123
,,,,,,,,,,,,,,,,,,,
2014,11,7,20,0,24.7,0.13,107,0,24.1,0,0,0,0,96.2,0,1000.5,259,0.9,137
,,,,,,,,,,,,,,,,,,,
2014,11,7,21,0,24.7,0.13,112,0,24.1,0,0,0,0,96.7,0,1000.6,257,1,151
,,,,,,,,,,,,,,,,,,,
2014,11,7,22,0,25,0.13,131,0,24.3,0,0,0,0,96,0,1000.2,253,1.2,164
,,,,,,,,,,,,,,,,,,,
2014,11,7,23,0,25.3,0.13,-169,0,24.5,0,0,0,0,95.4,0,999.8,251,1.4,169
,,,,,,,,,,,,,,,,,,,
2014,11,8,0,0,25.1,0.13,-123,0,24.4,0,0,0,0,95.8,0,999.4,247,1.4,160
,,,,,,,,,,,,,,,,,,,
2014,11,8,1,0,24.6,0.13,-110,0,24.2,0,0,0,0,97.2,0,998.9,243,1.3,147
,,,,,,,,,,,,,,,,,,,
2014,11,8,2,0,24.1,0.13,-106,0,23.9,0,0,0,0,98.7,0,998.4,238,1.3,133
,,,,,,,,,,,,,,,,,,,
2014,11,8,3,0,23.9,0.13,-105,0,23.8,0,0,0,0,99.4,0,998.4,233,1.2,118
,,,,,,,,,,,,,,,,,,,
2014,11,8,4,0,23.9,0.13,-105,0,23.8,0,0,0,0,99.3,0,998.7,230,1.2,104
,,,,,,,,,,,,,,,,,,,
2014,11,8,5,0,23.9,0.13,-106,8.9,23.8,11,1,0,12,99.1,0,999.1,227,1.3,90
,,,,,,,,,,,,,,,,,,,
2014,11,8,6,0,24.5,0.13,-109,53.1,23.7,76,0,0,76,95.5,0,999.5,215,1.1,75
,,,,,,,,,,,,,,,,,,,
2014,11,8,7,0,25.6,0.13,-112,22.7,23.6,235,173,87,321,88.8,0,1000,190,1,61
,,,,,,,,,,,,,,,,,,,
2014,11,8,8,0,26.8,0.13,-119,36.9,23.6,390,2,1,392,82.6,0,1000.5,164,1.1,48
,,,,,,,,,,,,,,,,,,,
2014,11,8,9,0,28,0.13,-130,35.9,23.6,478,39,32,510,76.9,0,1000.4,148,1.1,36
,,,,,,,,,,,,,,,,,,,
2014,11,8,10,0,29.4,0.13,-152,27,23.7,546,120,107,654,71.5,0,999.7,134,1,26
,,,,,,,,,,,,,,,,,,,
2014,11,8,11,0,30.7,0.13,175,23.5,23.8,534,184,169,703,66.6,0,999.1,117,0.9,23
,,,,,,,,,,,,,,,,,,,
2014,11,8,12,0,31.2,0.13,144,14,23.8,428,351,309,737,64.9,0,998.4,118,1,29
,,,,,,,,,,,,,,,,,,,
2014,11,8,13,0,30.8,0.13,126,13.3,23.7,381,329,253,633,65.9,0,997.7,135,1.1,39
,,,,,,,,,,,,,,,,,,,
2014,11,8,14,0,30.4,0.13,117,12.6,23.6,302,289,176,479,67.1,0,997,148,1.2,52
,,,,,,,,,,,,,,,,,,,
2014,11,8,15,0,29.5,0.13,111,12.7,23.8,206,186,76,282,71.4,0,997,158,1.3,66
,,,,,,,,,,,,,,,,,,,
2014,11,8,16,0,28,0.13,108,6.2,24.1,78,86,17,96,79.5,0,997.6,168,1.4,80
,,,,,,,,,,,,,,,,,,,
2014,11,8,17,0,26.6,0.13,106,0,24.5,2,1,0,2,88.7,0,998.3,177,1.5,94
,,,,,,,,,,,,,,,,,,,
2014,11,8,18,0,25.6,0.13,105,0,24.6,0,0,0,0,94.5,0,998.9,188,1.5,108
,,,,,,,,,,,,,,,,,,,
2014,11,8,19,0,25.1,0.13,105,0,24.5,0,0,0,0,96.5,0,999.7,202,1.6,123
,,,,,,,,,,,,,,,,,,,
2014,11,8,20,0,24.6,0.13,107,0,24.3,0,0,0,0,98.4,0,1000.4,214,1.8,137
,,,,,,,,,,,,,,,,,,,
2014,11,8,21,0,24.4,0.13,113,0,24.2,0,0,0,0,98.9,0,1000.5,222,1.9,151
,,,,,,,,,,,,,,,,,,,
2014,11,8,22,0,24.7,0.13,132,27.5,24.3,0,0,0,0,97.9,0,1000.1,230,1.8,164
,,,,,,,,,,,,,,,,,,,
2014,11,8,23,0,24.9,0.13,-169,51.7,24.4,0,0,0,0,97,0,999.6,238,1.8,169
,,,,,,,,,,,,,,,,,,,
2014,11,9,0,0,24.9,0.14,-123,52,24.4,0,0,0,0,96.8,0,999.1,241,1.8,160
,,,,,,,,,,,,,,,,,,,
2014,11,9,1,0,24.8,0.14,-111,51.4,24.4,0,0,0,0,97.5,0,998.7,239,1.9,147
,,,,,,,,,,,,,,,,,,,
2014,11,9,2,0,24.7,0.14,-107,49.8,24.4,0,0,0,0,98.2,0,998.2,237,1.9,133
,,,,,,,,,,,,,,,,,,,
2014,11,9,3,0,24.6,0.14,-105,51.5,24.3,0,0,0,0,98.4,0,998.1,234,1.9,118
,,,,,,,,,,,,,,,,,,,
2014,11,9,4,0,24.5,0.14,-105,52.6,24.3,0,0,0,0,98.4,0,998.4,229,1.8,104
,,,,,,,,,,,,,,,,,,,
2014,11,9,5,0,24.5,0.14,-107,43.5,24.2,11,0,0,11,98.2,0,998.6,225,1.7,90
,,,,,,,,,,,,,,,,,,,
2014,11,9,6,0,24.8,0.14,-109,35.7,24.2,104,0,0,104,96.4,0,999,218,1.5,75
,,,,,,,,,,,,,,,,,,,
2014,11,9,7,0,25.4,0.14,-113,28.3,24.1,263,54,24,288,92.9,0,999.3,206,1.2,62
,,,,,,,,,,,,,,,,,,,
2014,11,9,8,0,26,0.14,-119,33.2,24.1,406,2,1,408,89.6,0,999.7,188,1,48
,,,,,,,,,,,,,,,,,,,
2014,11,9,9,0,26.8,0.14,-131,23.6,24.4,490,128,105,596,86.6,0,999.4,178,0.9,36
,,,,,,,,,,,,,,,,,,,
2014,11,9,10,0,27.8,0.14,-152,25.4,24.9,555,113,101,655,84.1,0,998.6,181,0.9,26
,,,,,,,,,,,,,,,,,,,
2014,11,9,11,0,28.9,0.14,175,26.4,25.4,568,109,101,669,81.6,0,997.8,185,0.9,23
,,,,,,,,,,,,,,,,,,,
2014,11,9,12,0,29,0.14,144,17.4,25.5,439,313,276,714,81.3,0,997.3,183,1,29
,,,,,,,,,,,,,,,,,,,
2014,11,9,13,0,28.3,0.14,126,55.8,25.1,324,3,3,328,83.1,0,997.1,177,1.2,39
,,,,,,,,,,,,,,,,,,,
2014,11,9,14,0,27.5,0.14,117,73.5,24.8,158,0,0,158,84.9,0,996.9,173,1.3,52
,,,,,,,,,,,,,,,,,,,
2014,11,9,15,0,26.7,0.14,112,93.6,24.5,22,0,0,22,87.9,0,997.2,166,1.4,66
,,,,,,,,,,,,,,,,,,,
2014,11,9,16,0,25.7,0.14,108,80,24.3,13,0,0,13,92.2,0,997.9,154,1.3,80
,,,,,,,,,,,,,,,,,,,
2014,11,9,17,0,24.7,0.14,106,37.3,24.1,1,0,0,1,96.8,0,998.5,142,1.3,94
,,,,,,,,,,,,,,,,,,,
2014,11,9,18,0,24.1,0.14,105,51.1,24,0,0,0,0,99.2,0,999.3,147,1.2,108
,,,,,,,,,,,,,,,,,,,
2014,11,9,19,0,23.9,0.14,106,50.5,23.8,0,0,0,0,99.3,0,1000.1,175,1,123
,,,,,,,,,,,,,,,,,,,
2014,11,9,20,0,23.7,0.14,108,52,23.6,0,0,0,0,99.4,0,1000.9,206,1.1,137
,,,,,,,,,,,,,,,,,,,
2014,11,9,21,0,23.6,0.14,114,52,23.5,0,0,0,0,99.2,0,1001,227,1.2,151
,,,,,,,,,,,,,,,,,,,
2014,11,9,22,0,23.7,0.14,133,24.3,23.4,0,0,0,0,98.8,0,1000.4,246,1.2,164
,,,,,,,,,,,,,,,,,,,
2014,11,9,23,0,23.7,0.14,-170,0,23.4,0,0,0,0,98.4,0,999.8,264,1.3,169
,,,,,,,,,,,,,,,,,,,
2014,11,10,0,0,23.7,0.14,-124,0,23.5,0,0,0,0,98.4,0,999.3,269,1.4,160
,,,,,,,,,,,,,,,,,,,
2014,11,10,1,0,23.8,0.14,-111,21.4,23.6,0,0,0,0,98.8,0,998.7,264,1.3,147
,,,,,,,,,,,,,,,,,,,
2014,11,10,2,0,23.9,0.14,-107,39.1,23.7,0,0,0,0,99.2,0,998.2,259,1.2,133
,,,,,,,,,,,,,,,,,,,
2014,11,10,3,0,23.9,0.14,-106,41.9,23.8,0,0,0,0,99.3,0,998,256,1.2,118
,,,,,,,,,,,,,,,,,,,
2014,11,10,4,0,23.9,0.14,-106,46.2,23.7,0,0,0,0,99.1,0,998.3,255,1.2,104
,,,,,,,,,,,,,,,,,,,
2014,11,10,5,0,23.9,0.14,-107,45.9,23.7,9,0,0,9,98.9,0,998.5,255,1.2,90
,,,,,,,,,,,,,,,,,,,
2014,11,10,6,0,24.3,0.14,-109,59.2,23.8,68,0,0,68,97,0,998.8,253,1.3,76
,,,,,,,,,,,,,,,,,,,
2014,11,10,7,0,25.1,0.14,-113,32.6,24,262,26,13,276,93.5,0,999.2,250,1.5,62
,,,,,,,,,,,,,,,,,,,
2014,11,10,8,0,25.8,0.14,-120,38.6,24.1,367,14,10,378,90.2,0,999.5,248,1.7,48
,,,,,,,,,,,,,,,,,,,
2014,11,10,9,0,26.8,0.14,-131,23.9,24.5,472,152,123,596,87.1,0,999.3,245,1.8,36
,,,,,,,,,,,,,,,,,,,
2014,11,10,10,0,28,0.14,-152,22.4,25,505,200,180,685,84.1,0,998.7,239,1.6,27
,,,,,,,,,,,,,,,,,,,
2014,11,10,11,0,29.1,0.14,175,10.4,25.6,374,480,439,814,81.2,0,998.1,232,1.4,24
,,,,,,,,,,,,,,,,,,,
2014,11,10,12,0,29.1,0.14,145,6.1,25.7,299,582,506,806,82,0,997.5,222,1.2,29
,,,,,,,,,,,,,,,,,,,
2014,11,10,13,0,27.8,0.14,127,30.5,25.3,381,172,140,522,86.4,0,997,200,0.9,40
,,,,,,,,,,,,,,,,,,,
2014,11,10,14,0,26.5,0.14,117,65.4,24.9,191,0,0,191,91.1,0,996.5,170,0.8,52
,,,,,,,,,,,,,,,,,,,
2014,11,10,15,0,25.6,0.14,112,61.5,24.6,126,0,0,126,94.4,0,996.7,148,0.9,66
,,,,,,,,,,,,,,,,,,,
2014,11,10,16,0,25,0.14,109,33.4,24.3,73,0,0,73,96.2,0,997.6,134,0.9,80
,,,,,,,,,,,,,,,,,,,
2014,11,10,17,0,24.4,0.14,107,59.9,24.1,1,0,0,1,98,0,998.4,122,1,94
,,,,,,,,,,,,,,,,,,,
2014,11,10,18,0,24,0.14,106,67,23.9,0,0,0,0,99,0,999.2,125,0.8,108
,,,,,,,,,,,,,,,,,,,
2014,11,10,19,0,23.9,0.14,106,69.7,23.8,0,0,0,0,99.2,0,999.8,163,0.5,123
,,,,,,,,,,,,,,,,,,,
2014,11,10,20,0,23.8,0.14,108,77.2,23.7,0,0,0,0,99.3,0,1000.5,217,0.6,137
,,,,,,,,,,,,,,,,,,,
2014,11,10,21,0,23.7,0.14,114,83.8,23.6,0,0,0,0,99.1,0,1000.6,243,0.8,151
,,,,,,,,,,,,,,,,,,,
2014,11,10,22,0,23.8,0.14,133,83.2,23.5,0,0,0,0,98.5,0,1000.3,262,1,163
,,,,,,,,,,,,,,,,,,,
2014,11,10,23,0,23.9,0.14,-170,82.2,23.5,0,0,0,0,97.9,0,1000,275,1.2,168
,,,,,,,,,,,,,,,,,,,
2014,11,11,0,0,23.9,0.14,-125,80.1,23.5,0,0,0,0,97.9,0,999.7,278,1.3,160
,,,,,,,,,,,,,,,,,,,
2014,11,11,1,0,23.8,0.14,-112,71,23.6,0,0,0,0,98.5,0,999.5,275,1.4,147
,,,,,,,,,,,,,,,,,,,
2014,11,11,2,0,23.8,0.14,-107,69,23.6,0,0,0,0,99.1,0,999.3,271,1.4,133
,,,,,,,,,,,,,,,,,,,
2014,11,11,3,0,23.7,0.14,-106,69.5,23.6,0,0,0,0,99.4,0,999.2,271,1.3,118
,,,,,,,,,,,,,,,,,,,
2014,11,11,4,0,23.7,0.14,-106,68.8,23.6,0,0,0,0,99.4,0,999.4,273,1.2,104
,,,,,,,,,,,,,,,,,,,
2014,11,11,5,0,23.7,0.14,-107,63.7,23.6,11,0,0,11,99.4,0,999.5,276,1,90
,,,,,,,,,,,,,,,,,,,
2014,11,11,6,0,24,0.14,-110,37.6,23.6,99,0,0,99,97.6,0,999.6,281,0.8,76
,,,,,,,,,,,,,,,,,,,
2014,11,11,7,0,24.7,0.14,-113,46.8,23.7,158,130,71,230,94.3,0,999.7,289,0.7,62
,,,,,,,,,,,,,,,,,,,
2014,11,11,8,0,25.4,0.14,-120,24.9,23.8,383,128,78,460,91,0,999.8,299,0.6,48
,,,,,,,,,,,,,,,,,,,
2014,11,11,9,0,26.4,0.14,-131,35.7,23.9,489,21,16,505,86.3,0,999.6,297,0.6,36
,,,,,,,,,,,,,,,,,,,
2014,11,11,10,0,27.8,0.14,-152,51.8,24.1,427,0,0,427,80.4,0,999.1,278,0.6,27
,,,,,,,,,,,,,,,,,,,
2014,11,11,11,0,29.2,0.14,175,57.1,24.3,392,0,0,392,75.1,0,998.7,259,0.6,24
,,,,,,,,,,,,,,,,,,,
2014,11,11,12,0,29.3,0.14,145,54.2,24.4,394,0,0,394,75.1,0,998.1,244,0.7,29
,,,,,,,,,,,,,,,,,,,
2014,11,11,13,0,28.1,0.14,127,54.5,24.4,335,0,0,335,80.5,0,997.5,232,0.7,40
,,,,,,,,,,,,,,,,,,,
2014,11,11,14,0,26.9,0.14,118,51.4,24.4,268,0,0,268,86.4,0,996.9,222,0.8,52
,,,,,,,,,,,,,,,,,,,
2014,11,11,15,0,26,0.14,112,35.4,24.3,206,2,0,207,90.5,0,996.8,227,0.9,66
,,,,,,,,,,,,,,,,,,,
2014,11,11,16,0,25.5,0.14,109,22.2,24.2,76,66,14,91,92.7,0,997.3,243,1,80
,,,,,,,,,,,,,,,,,,,
2014,11,11,17,0,25,0.14,107,62.2,24.1,0,0,0,0,94.9,0,997.8,255,1.2,94
,,,,,,,,,,,,,,,,,,,
2014,11,11,18,0,24.7,0.14,106,74.9,24,0,0,0,0,96.4,0,998.4,258,1.4,108
,,,,,,,,,,,,,,,,,,,
2014,11,11,19,0,24.4,0.14,106,61.7,23.9,0,0,0,0,97.1,0,999.1,257,1.4,123
,,,,,,,,,,,,,,,,,,,
2014,11,11,20,0,24.2,0.14,109,68.6,23.8,0,0,0,0,97.7,0,999.8,255,1.5,137
,,,,,,,,,,,,,,,,,,,
2014,11,11,21,0,24.2,0.14,115,69.6,23.8,0,0,0,0,97.8,0,999.9,250,1.5,151
,,,,,,,,,,,,,,,,,,,
2014,11,11,22,0,24.3,0.14,134,59.7,23.8,0,0,0,0,97.3,0,999.4,240,1.4,163
