#TMY hourly data
#Site, Solcast_site_5.615612_6.401852
#Country, Nigeria
#Data Source, Solcast https://solcast.com
#Time step, 1
#Latitude, 6.4019
#Longitude, 5.6156
#Altitude, 116
#Time Zone, 0.0
Year,Month,Day,Hour,Minute,Tamb,Albedo,Azimuth,Cloudopacity,DewPoint,DHI,DNI,EBH,GHI,GtiFixedTilt,GtiTracking,Pw,SnowDepth,Pressure,WindDir,WindVel,Zenith
Year,Month,Day,Hour,Minute,[deg.C],[(0 - 1)],[degree],[%],[deg.C],[W/m2],[W/m2],[W/m2],[W/m2],[W/m2],[W/m2],[cm],[cm],[mbar],[degree],[m/s],[degree]
2059,6,17,16,0,24.6,0.13,67,38.2,23.5,142,0,0,142,142,143,5.74,0.0,1000.9,205,0.8,72
2059,6,17,17,0,24.1,0.13,67,6.6,23.3,34,31,3,38,36,35,5.74,0.0,1001.1,193,0.8,86
2059,6,17,18,0,23.7,0.13,65,0.0,23.2,0,0,0,0,0,0,5.71,0.0,1001.4,184,0.8,99
2059,6,17,19,0,23.5,0.13,61,0.0,23.1,0,0,0,0,0,0,5.65,0.0,1001.7,177,0.9,113
2059,6,17,20,0,23.4,0.13,55,0.0,23.1,0,0,0,0,0,0,5.6,0.0,1002.1,171,0.9,125
2059,6,17,21,0,23.4,0.13,45,0.0,23.1,0,0,0,0,0,0,5.53,0.0,1002.0,180,0.8,137
2059,6,17,22,0,23.6,0.13,28,0.0,23.3,0,0,0,0,0,0,5.46,0.0,1001.5,218,0.7,146
2059,6,17,23,0,23.8,0.13,3,21.8,23.4,0,0,0,0,0,0,5.4,0.0,1001.1,253,0.8,150
2059,6,18,0,0,23.8,0.13,-22,24.1,23.4,0,0,0,0,0,0,5.36,0.0,1000.8,257,1.0,147
2059,6,18,1,0,23.7,0.13,-41,0.0,23.2,0,0,0,0,0,0,5.36,0.0,1000.6,244,1.1,139
2059,6,18,2,0,23.6,0.13,-53,17.6,23.1,0,0,0,0,0,0,5.36,0.0,1000.5,234,1.3,128
2059,6,18,3,0,23.5,0.13,-60,48.0,23.0,0,0,0,0,0,0,5.35,0.0,1000.6,225,1.3,116
2059,6,18,4,0,23.6,0.13,-64,64.0,22.9,0,0,0,0,0,0,5.34,0.0,1001.0,213,1.1,103
2059,6,18,5,0,23.7,0.13,-66,59.2,22.9,11,3,0,11,11,12,5.32,0.0,1001.4,198,0.9,89
2059,6,18,6,0,24.0,0.13,-67,7.5,22.9,104,197,54,158,147,273,5.29,0.0,1001.7,199,0.9,75
2059,6,18,7,0,24.7,0.13,-67,5.3,22.8,178,416,194,372,349,619,5.25,0.0,1001.9,218,1.0,62
2059,6,18,8,0,25.3,0.13,-64,32.2,22.8,386,29,17,403,400,418,5.21,0.0,1002.0,232,1.2,48
2059,6,18,9,0,26.1,0.13,-57,37.6,23.1,462,16,13,475,472,478,5.2,0.0,1001.9,235,1.2,35
2059,6,18,10,0,27.0,0.13,-41,58.4,23.6,366,0,0,366,365,366,5.22,0.0,1001.6,229,1.1,24
2059,6,18,11,0,27.9,0.13,-6,43.6,24.1,499,21,20,520,517,520,5.23,0.0,1001.3,221,0.9,18
2059,6,18,12,0,28.1,0.13,34,36.5,24.0,526,47,44,569,565,570,5.23,0.0,1000.8,213,0.9,21
2059,6,18,13,0,27.4,0.13,54,69.5,23.2,244,0,0,244,243,244,5.23,0.0,1000.1,210,1.0,32
2059,6,18,14,0,26.7,0.13,63,36.3,22.5,329,102,67,396,391,436,5.22,0.0,999.5,207,1.1,45
2059,6,18,15,0,26.2,0.13,66,28.3,22.3,258,100,52,311,304,366,5.19,0.0,999.2,214,1.2,58
2059,6,18,16,0,25.8,0.13,67,38.2,22.6,122,0,0,122,121,122,5.12,0.0,999.2,226,1.4,72
2059,6,18,17,0,25.5,0.13,67,35.1,22.9,28,0,0,28,28,28,5.05,0.0,999.2,235,1.6,86
2059,6,18,18,0,25.1,0.13,65,47.7,23.0,0,0,0,0,0,0,5.0,0.0,999.5,238,1.7,99
2059,6,18,19,0,24.8,0.13,61,17.8,23.0,0,0,0,0,0,0,4.97,0.0,1000.2,234,1.5,113
2059,6,18,20,0,24.4,0.13,55,0.0,23.0,0,0,0,0,0,0,4.95,0.0,1000.9,230,1.4,125
2059,6,18,21,0,24.4,0.13,45,0.0,23.2,0,0,0,0,0,0,4.97,0.0,1001.2,227,1.4,137
2059,6,18,22,0,24.6,0.13,28,0.0,23.6,0,0,0,0,0,0,5.04,0.0,1001.0,226,1.6,146
2059,6,18,23,0,24.8,0.13,3,0.0,24.0,0,0,0,0,0,0,5.11,0.0,1000.9,225,1.8,150
2059,6,19,0,0,24.7,0.13,-22,0.0,24.0,0,0,0,0,0,0,5.15,0.0,1000.6,225,1.8,147
2059,6,19,1,0,24.4,0.13,-41,0.0,23.6,0,0,0,0,0,0,5.17,0.0,1000.4,225,1.6,139
2059,6,19,2,0,24.1,0.13,-53,5.6,23.2,0,0,0,0,0,0,5.19,0.0,1000.2,226,1.5,128
2059,6,19,3,0,23.8,0.13,-60,4.2,23.0,0,0,0,0,0,0,5.18,0.0,1000.2,224,1.5,116
2059,6,19,4,0,23.7,0.13,-64,36.7,22.9,0,0,0,0,0,0,5.16,0.0,1000.5,220,1.6,103
2059,6,19,5,0,23.7,0.13,-66,52.1,22.9,9,0,0,9,9,9,5.14,0.0,1000.8,217,1.8,89
2059,6,19,6,0,24.1,0.13,-67,49.1,22.9,81,0,0,81,81,81,5.13,0.0,1001.1,216,2.0,76
2059,6,19,7,0,25.0,0.13,-67,62.4,22.8,132,0,0,132,132,132,5.13,0.0,1001.4,216,2.3,62
2059,6,19,8,0,25.9,0.13,-64,95.3,22.7,27,0,0,27,27,27,5.13,0.0,1001.7,216,2.7,48
2059,6,19,9,0,26.9,0.13,-57,98.3,22.8,22,0,0,22,22,22,5.14,0.0,1001.7,215,2.8,35
2059,6,19,10,0,27.9,0.13,-41,88.5,23.2,102,0,0,102,102,102,5.14,0.0,1001.3,214,2.6,24
2059,6,19,11,0,28.9,0.13,-6,73.4,23.6,244,0,0,244,243,244,5.15,0.0,1000.8,214,2.5,18
2059,6,19,12,0,28.8,0.13,34,62.1,23.8,337,0,0,337,336,337,5.15,0.0,1000.3,213,2.3,21
2059,6,19,13,0,27.5,0.13,54,61.9,23.8,302,0,0,302,301,302,5.16,0.0,999.7,213,2.2,32
2059,6,19,14,0,26.3,0.13,63,51.5,23.8,311,1,0,313,312,314,5.16,0.0,999.1,214,2.0,45
2059,6,19,15,0,25.3,0.13,66,31.6,23.7,301,9,5,306,305,311,5.16,0.0,998.9,214,2.0,58
2059,6,19,16,0,24.6,0.13,67,36.4,23.6,133,3,0,134,133,135,5.16,0.0,999.2,215,2.1,72
2059,6,19,17,0,23.9,0.13,67,48.8,23.5,27,16,2,30,29,34,5.16,0.0,999.5,216,2.2,86
2059,6,19,18,0,23.5,0.13,65,73.0,23.3,0,0,0,0,0,0,5.16,0.0,1000.0,215,2.1,99
2059,6,19,19,0,23.4,0.13,61,70.2,23.2,0,0,0,0,0,0,5.15,0.0,1000.7,215,1.8,113
2059,6,19,20,0,23.3,0.13,55,55.3,23.1,0,0,0,0,0,0,5.15,0.0,1001.4,213,1.5,125
2059,6,19,21,0,23.3,0.13,45,69.5,23.0,0,0,0,0,0,0,5.16,0.0,1001.6,210,1.4,137
2059,6,19,22,0,23.4,0.13,28,60.7,22.9,0,0,0,0,0,0,5.21,0.0,1001.4,205,1.5,146
2059,6,19,23,0,23.4,0.13,4,53.4,22.9,0,0,0,0,0,0,5.25,0.0,1001.2,201,1.7,150
2059,6,20,0,0,23.4,0.13,-22,52.8,22.8,0,0,0,0,0,0,5.28,0.0,1001.0,197,1.7,147
2059,6,20,1,0,23.1,0.13,-41,25.0,22.6,0,0,0,0,0,0,5.29,0.0,1000.8,192,1.5,139
2059,6,20,2,0,22.8,0.13,-53,0.0,22.4,0,0,0,0,0,0,5.31,0.0,1000.5,184,1.3,128
2059,6,20,3,0,22.7,0.13,-60,0.0,22.3,0,0,0,0,0,0,5.3,0.0,1000.5,182,1.3,116
2059,6,20,4,0,22.6,0.13,-64,0.0,22.3,0,0,0,0,0,0,5.26,0.0,1000.6,185,1.5,103
2059,6,20,5,0,22.5,0.13,-66,13.3,22.3,9,2,0,9,9,9,5.22,0.0,1000.8,188,1.7,89
2059,6,20,6,0,22.8,0.13,-67,62.8,22.5,66,0,0,66,66,66,5.2,0.0,1000.9,191,2.0,76
2059,6,20,7,0,23.4,0.13,-67,32.2,22.8,260,20,11,272,270,283,5.2,0.0,1001.1,195,2.5,62
2059,6,20,8,0,24.0,0.13,-64,19.7,23.1,334,234,151,485,472,577,5.2,0.0,1001.2,197,3.0,48
2059,6,20,9,0,25.1,0.13,-57,51.8,23.8,368,2,1,370,369,371,5.24,0.0,1001.4,198,2.8,35
2059,6,20,10,0,26.6,0.13,-41,63.6,24.8,325,0,0,325,324,325,5.33,0.0,1001.7,199,1.9,24
2059,6,20,11,0,28.1,0.13,-6,29.6,25.9,554,108,103,658,651,659,5.42,0.0,1002.0,200,1.0,18
2059,6,20,12,0,28.0,0.13,34,68.3,25.9,291,0,0,292,291,292,5.51,0.0,1001.9,212,0.6,21
2059,6,20,13,0,26.3,0.13,54,92.2,24.8,63,0,0,63,63,63,5.58,0.0,1001.4,230,0.6,32
2059,6,20,14,0,24.6,0.13,63,80.2,23.7,127,0,0,127,127,127,5.66,0.0,1001.0,243,0.7,45
2059,6,20,15,0,23.6,0.13,66,50.4,23.1,217,12,4,223,221,232,5.69,0.0,1000.8,243,0.9,58
2059,6,20,16,0,23.3,0.13,67,6.0,23.0,110,374,117,227,207,463,5.69,0.0,1001.0,235,1.0,72
2059,6,20,17,0,23.1,0.13,67,5.7,22.9,34,57,8,42,38,46,5.68,0.0,1001.1,229,1.1,86
2059,6,20,18,0,22.9,0.13,65,0.0,22.7,0,0,0,0,0,0,5.68,0.0,1001.5,225,1.1,99
2059,6,20,19,0,22.6,0.13,61,0.0,22.5,0,0,0,0,0,0,5.67,0.0,1002.2,220,1.0,113
2059,6,20,20,0,22.4,0.13,55,0.0,22.4,0,0,0,0,0,0,5.67,0.0,1002.8,213,0.9,125
2059,6,20,21,0,22.6,0.13,45,0.0,22.5,0,0,0,0,0,0,5.63,0.0,1002.9,202,0.9,137
2059,6,20,22,0,23.1,0.13,28,0.0,23.0,0,0,0,0,0,0,5.56,0.0,1002.5,193,1.2,146
2059,6,20,23,0,23.7,0.13,4,0.0,23.4,0,0,0,0,0,0,5.49,0.0,1002.1,187,1.5,150
2059,6,21,0,0,23.7,0.13,-22,0.0,23.5,0,0,0,0,0,0,5.46,0.0,1001.7,187,1.5,147
2059,6,21,1,0,23.4,0.13,-41,0.0,23.2,0,0,0,0,0,0,5.45,0.0,1001.3,195,1.2,139
2059,6,21,2,0,23.1,0.13,-53,0.0,22.9,0,0,0,0,0,0,5.45,0.0,1001.0,205,1.0,128
2059,6,21,3,0,22.8,0.13,-60,0.0,22.7,0,0,0,0,0,0,5.43,0.0,1000.9,211,0.9,116
2059,6,21,4,0,22.7,0.13,-64,0.0,22.6,0,0,0,0,0,0,5.41,0.0,1001.3,209,0.9,103
2059,6,21,5,0,22.7,0.13,-66,2.3,22.5,14,35,3,17,15,13,5.38,0.0,1001.6,207,0.9,89
2059,6,21,6,0,22.8,0.13,-67,43.3,22.6,96,1,0,96,95,95,5.37,0.0,1002.0,205,0.9,76
2059,6,21,7,0,23.3,0.13,-67,36.8,22.9,255,3,1,257,256,260,5.36,0.0,1002.5,200,0.8,62
2059,6,21,8,0,23.7,0.13,-64,39.6,23.2,345,42,31,377,374,390,5.35,0.0,1003.0,195,0.7,48
2059,6,21,9,0,24.5,0.13,-57,11.6,23.6,315,462,381,696,671,772,5.33,0.0,1003.2,207,0.7,35
2059,6,21,10,0,25.7,0.13,-41,16.0,24.0,391,399,360,751,730,778,5.31,0.0,1003.1,234,0.8,24
2059,6,21,11,0,26.9,0.13,-6,36.8,24.5,545,53,51,596,591,596,5.29,0.0,1002.9,252,1.0,18
2059,6,21,12,0,26.9,0.13,34,42.8,24.5,481,45,41,523,519,526,5.29,0.0,1002.6,256,1.2,21
2059,6,21,13,0,25.8,0.13,54,28.0,24.0,472,143,117,591,582,616,5.3,0.0,1001.9,253,1.5,32
2059,6,21,14,0,24.7,0.13,63,43.7,23.6,371,4,3,375,374,376,5.32,0.0,1001.3,251,1.7,45
2059,6,21,15,0,23.9,0.13,66,73.1,23.2,133,0,0,133,133,133,5.31,0.0,1001.0,252,1.8,58
2059,6,21,16,0,23.5,0.13,67,74.3,22.9,52,0,0,52,52,52,5.27,0.0,1001.1,256,1.7,72
2059,6,21,17,0,23.0,0.13,67,24.5,22.6,26,0,0,26,26,26,5.24,0.0,1001.2,261,1.6,86
2059,6,21,18,0,22.7,0.13,65,0.0,22.4,0,0,0,0,0,0,5.23,0.0,1001.6,270,1.5,99
2059,6,21,19,0,22.5,0.13,61,0.0,22.3,0,0,0,0,0,0,5.23,0.0,1002.4,284,1.4,112
2059,6,21,20,0,22.4,0.13,55,0.0,22.2,0,0,0,0,0,0,5.24,0.0,1003.1,300,1.5,125
2059,6,21,21,0,22.5,0.13,45,0.0,22.2,0,0,0,0,0,0,5.22,0.0,1003.3,303,1.5,137
2059,6,21,22,0,22.8,0.13,28,29.9,22.5,0,0,0,0,0,0,5.2,0.0,1003.0,296,1.6,146
2059,6,21,23,0,23.1,0.13,4,56.1,22.7,0,0,0,0,0,0,5.17,0.0,1002.7,289,1.8,150
2059,6,22,0,0,23.2,0.14,-22,53.4,22.8,0,0,0,0,0,0,5.14,0.0,1002.3,286,1.7,147
2059,6,22,1,0,23.1,0.14,-41,61.9,22.6,0,0,0,0,0,0,5.11,0.0,1001.8,286,1.5,139
2059,6,22,2,0,23.0,0.14,-53,69.2,22.5,0,0,0,0,0,0,5.09,0.0,1001.2,285,1.3,129
2059,6,22,3,0,22.9,0.14,-60,69.7,22.4,0,0,0,0,0,0,5.06,0.0,1001.1,282,1.2,116
2059,6,22,4,0,22.8,0.14,-64,84.3,22.3,0,0,0,0,0,0,5.05,0.0,1001.4,278,1.1,103
2059,6,22,5,0,22.7,0.14,-66,69.7,22.2,8,0,0,8,8,8,5.03,0.0,1001.6,273,1.0,89
2059,6,22,6,0,23.1,0.14,-67,65.6,22.2,59,0,0,59,59,59,5.0,0.0,1001.9,269,1.3,76
2059,6,22,7,0,24.0,0.14,-67,67.9,22.1,126,0,0,126,126,126,4.96,0.0,1002.0,268,1.8,62
2059,6,22,8,0,24.9,0.14,-64,75.8,22.1,147,0,0,147,146,147,4.92,0.0,1002.2,268,2.3,48
2059,6,22,9,0,26.0,0.14,-57,68.5,22.3,243,14,12,256,255,257,4.92,0.0,1002.2,267,2.4,35
2059,6,22,10,0,27.4,0.14,-41,29.0,22.7,531,122,109,640,631,649,4.95,0.0,1002.0,264,2.1,24
2059,6,22,11,0,28.8,0.14,-6,48.4,23.0,487,0,0,488,486,488,4.98,0.0,1001.9,261,1.9,18
2059,6,22,12,0,29.4,0.14,33,73.0,23.0,249,0,0,249,248,249,5.02,0.0,1001.5,253,1.8,21
2059,6,22,13,0,29.2,0.14,54,54.3,22.6,377,0,0,377,376,377,5.06,0.0,1000.7,243,2.0,32
2059,6,22,14,0,29.0,0.14,63,40.5,22.2,398,0,0,398,396,398,5.1,0.0,1000.0,234,2.2,45
2059,6,22,15,0,28.5,0.14,66,54.5,22.1,214,0,0,214,213,214,5.17,0.0,999.8,227,2.3,58
2059,6,22,16,0,27.5,0.14,67,46.2,22.3,128,0,0,128,128,128,5.26,0.0,1000.0,218,2.1,72
2059,6,22,17,0,26.6,0.14,67,43.9,22.5,25,0,0,25,25,25,5.36,0.0,1000.3,209,2.0,86
2059,6,22,18,0,25.8,0.14,65,50.6,22.6,0,0,0,0,0,0,5.4,0.0,1000.8,204,1.9,99
2059,6,22,19,0,25.2,0.14,61,60.9,22.7,0,0,0,0,0,0,5.39,0.0,1001.5,204,1.7,112
2059,6,22,20,0,24.6,0.14,55,58.5,22.7,0,0,0,0,0,0,5.38,0.0,1002.1,204,1.5,125
2059,6,22,21,0,24.3,0.14,45,51.0,22.8,0,0,0,0,0,0,5.35,0.0,1002.4,208,1.5,137
2059,6,22,22,0,24.3,0.14,28,45.9,23.0,0,0,0,0,0,0,5.3,0.0,1002.4,214,1.5,146
2059,6,22,23,0,24.3,0.14,4,42.2,23.2,0,0,0,0,0,0,5.26,0.0,1002.4,220,1.6,150
2059,6,23,0,0,24.2,0.13,-22,37.2,23.3,0,0,0,0,0,0,5.22,0.0,1002.2,221,1.6,147
2059,6,23,1,0,23.9,0.13,-41,44.4,23.2,0,0,0,0,0,0,5.19,0.0,1001.7,219,1.5,140
2059,6,23,2,0,23.6,0.13,-53,25.2,23.1,0,0,0,0,0,0,5.17,0.0,1001.3,216,1.5,129
2059,6,23,3,0,23.5,0.13,-60,26.5,23.1,0,0,0,0,0,0,5.16,0.0,1001.1,210,1.3,116
2059,6,23,4,0,23.6,0.13,-64,32.3,23.2,0,0,0,0,0,0,5.18,0.0,1001.3,199,1.1,103
2059,6,23,5,0,23.6,0.13,-66,46.4,23.2,9,0,0,9,9,9,5.2,0.0,1001.5,183,1.0,89
2059,6,23,6,0,23.9,0.13,-67,33.5,23.3,98,0,0,98,97,98,5.22,0.0,1001.8,170,0.9,76
2059,6,23,7,0,24.4,0.13,-67,39.0,23.4,221,18,10,232,231,240,5.26,0.0,1002.2,162,1.0,62
2059,6,23,8,0,24.9,0.13,-64,13.2,23.5,330,256,168,499,484,600,5.29,0.0,1002.6,156,1.1,48
2059,6,23,9,0,25.7,0.13,-57,16.4,23.9,458,180,144,603,591,640,5.32,0.0,1002.5,152,0.9,35
2059,6,23,10,0,26.8,0.13,-41,12.8,24.6,467,281,259,726,710,739,5.34,0.0,1002.1,147,0.5,24
2059,6,23,11,0,27.9,0.13,-6,6.8,25.4,414,437,416,830,807,832,5.36,0.0,1001.6,121,0.2,18
2059,6,23,12,0,28.0,0.13,33,21.3,25.4,562,120,112,675,667,679,5.41,0.0,1001.0,65,0.1,21
2059,6,23,13,0,27.2,0.13,54,36.3,24.8,456,38,30,486,483,494,5.5,0.0,1000.4,97,0.1,32
2059,6,23,14,0,26.4,0.13,63,22.9,24.2,422,71,50,472,468,496,5.58,0.0,999.7,125,0.1,45
2059,6,23,15,0,25.7,0.13,66,9.9,23.9,256,235,121,376,363,509,5.65,0.0,999.4,121,0.2,58
2059,6,23,16,0,25.2,0.13,67,33.8,23.9,127,22,9,137,135,153,5.71,0.0,999.5,111,0.4,72
2059,6,23,17,0,24.6,0.13,67,51.7,24.0,17,0,0,17,17,17,5.76,0.0,999.6,107,0.6,85
2059,6,23,18,0,24.2,0.13,65,49.9,23.9,0,0,0,0,0,0,5.81,0.0,1000.1,105,0.8,99
2059,6,23,19,0,23.9,0.13,61,53.4,23.7,0,0,0,0,0,0,5.85,0.0,1000.9,102,0.9,112
2059,6,23,20,0,23.6,0.13,55,49.4,23.4,0,0,0,0,0,0,5.9,0.0,1001.8,101,1.1,125
2059,6,23,21,0,23.5,0.13,45,53.0,23.3,0,0,0,0,0,0,5.91,0.0,1002.0,113,1.1,137
2059,6,23,22,0,23.7,0.13,28,68.4,23.4,0,0,0,0,0,0,5.88,0.0,1001.6,138,1.2,146
2059,6,23,23,0,23.9,0.13,4,82.8,23.5,0,0,0,0,0,0,5.86,0.0,1001.2,157,1.5,150
2059,6,24,0,0,23.9,0.14,-22,83.0,23.5,0,0,0,0,0,0,5.83,0.0,1000.8,164,1.7,147
2059,6,24,1,0,23.7,0.14,-41,78.1,23.4,0,0,0,0,0,0,5.79,0.0,1000.4,164,1.6,140
2059,6,24,2,0,23.5,0.14,-53,81.5,23.4,0,0,0,0,0,0,5.75,0.0,1000.0,165,1.6,129
2059,6,24,3,0,23.4,0.14,-60,82.7,23.3,0,0,0,0,0,0,5.71,0.0,1000.0,167,1.6,116
2059,6,24,4,0,23.3,0.14,-64,73.0,23.2,0,0,0,0,0,0,5.65,0.0,1000.3,171,1.6,103
2059,6,24,5,0,23.2,0.14,-66,56.9,23.1,9,0,0,9,9,9,5.59,0.0,1000.6,175,1.6,89
2059,6,24,6,0,23.4,0.14,-67,3.9,23.2,89,241,69,158,144,302,5.54,0.0,1001.0,177,1.7,76
2059,6,24,7,0,24.0,0.14,-67,0.0,23.5,143,511,242,386,359,677,5.49,0.0,1001.5,179,1.8,62
2059,6,24,8,0,24.6,0.14,-64,0.0,23.8,178,638,423,601,569,818,5.45,0.0,1002.0,180,1.9,48
2059,6,24,9,0,25.6,0.14,-57,7.5,24.3,310,501,400,710,684,803,5.4,0.0,1002.0,179,2.0,35
2059,6,24,10,0,27.1,0.14,-41,24.1,25.1,526,151,136,662,653,673,5.34,0.0,1001.7,174,2.0,24
2059,6,24,11,0,28.5,0.14,-7,20.2,25.8,497,246,236,733,719,733,5.29,0.0,1001.3,170,1.9,18
2059,6,24,12,0,28.8,0.14,33,34.8,25.7,562,16,15,578,575,578,5.27,0.0,1000.9,172,1.9,21
2059,6,24,13,0,27.9,0.14,54,25.9,24.8,507,88,74,581,575,596,5.27,0.0,1000.3,179,1.7,32
2059,6,24,14,0,27.0,0.14,63,9.3,23.9,328,348,249,576,557,684,5.28,0.0,999.7,188,1.7,44
2059,6,24,15,0,26.2,0.14,66,5.5,23.5,227,326,178,405,387,576,5.29,0.0,999.4,196,1.6,58
2059,6,24,16,0,25.5,0.14,67,13.6,23.6,151,67,25,176,171,227,5.3,0.0,999.4,204,1.6,72
2059,6,24,17,0,24.8,0.14,67,50.0,23.6,22,0,0,22,22,22,5.3,0.0,999.5,211,1.7,85
2059,6,24,18,0,24.3,0.14,65,69.0,23.6,0,0,0,0,0,0,5.31,0.0,1000.0,214,1.7,99
2059,6,24,19,0,24.0,0.14,61,48.7,23.5,0,0,0,0,0,0,5.32,0.0,1000.8,212,1.6,112
2059,6,24,20,0,23.7,0.14,55,41.1,23.4,0,0,0,0,0,0,5.32,0.0,1001.6,210,1.5,125
2059,6,24,21,0,23.7,0.14,45,67.1,23.4,0,0,0,0,0,0,5.33,0.0,1002.0,208,1.5,137
2059,6,24,22,0,24.0,0.14,28,76.8,23.7,0,0,0,0,0,0,5.33,0.0,1002.0,208,1.5,146
2059,6,24,23,0,24.3,0.14,4,83.3,23.9,0,0,0,0,0,0,5.33,0.0,1001.9,208,1.5,150
2059,6,25,0,0,24.3,0.13,-22,82.6,23.9,0,0,0,0,0,0,5.32,0.0,1001.6,208,1.5,147
2059,6,25,1,0,24.0,0.13,-41,84.2,23.7,0,0,0,0,0,0,5.3,0.0,1001.2,208,1.4,140
2059,6,25,2,0,23.8,0.13,-53,82.8,23.6,0,0,0,0,0,0,5.29,0.0,1000.8,207,1.3,129
2059,6,25,3,0,23.7,0.13,-60,82.2,23.5,0,0,0,0,0,0,5.28,0.0,1000.8,206,1.3,116
2059,6,25,4,0,23.7,0.13,-64,66.5,23.5,0,0,0,0,0,0,5.29,0.0,1001.2,204,1.2,103
2059,6,25,5,0,23.6,0.13,-66,45.2,23.5,9,0,0,9,9,9,5.3,0.0,1001.6,201,1.2,90
2059,6,25,6,0,23.9,0.13,-67,15.6,23.7,111,40,13,125,122,156,5.3,0.0,1002.0,196,1.2,76
2059,6,25,7,0,24.4,0.13,-67,20.5,24.0,242,89,38,282,276,344,5.3,0.0,1002.5,188,1.4,62
2059,6,25,8,0,24.9,0.13,-64,57.0,24.3,245,0,0,245,244,245,5.31,0.0,1002.9,183,1.5,49
2059,6,25,9,0,25.9,0.13,-57,30.7,24.8,432,104,88,521,514,535,5.33,0.0,1002.9,186,1.6,35
2059,6,25,10,0,27.4,0.13,-42,25.1,25.5,560,87,79,639,633,646,5.37,0.0,1002.5,200,1.5,24
2059,6,25,11,0,28.8,0.13,-7,14.9,26.1,486,289,276,763,747,764,5.41,0.0,1002.1,213,1.6,18
2059,6,25,12,0,28.9,0.13,33,20.6,26.1,548,150,140,688,678,692,5.41,0.0,1001.5,218,1.7,21
2059,6,25,13,0,27.7,0.13,54,20.6,25.5,497,134,110,609,600,632,5.38,0.0,1000.8,217,1.8,32
2059,6,25,14,0,26.5,0.13,63,14.9,24.9,365,218,158,525,511,591,5.36,0.0,1000.1,215,1.9,44
2059,6,25,15,0,25.6,0.13,66,47.6,24.5,208,0,0,209,208,210,5.36,0.0,999.9,214,1.9,58
2059,6,25,16,0,25.0,0.13,67,49.2,24.3,109,0,0,109,109,109,5.41,0.0,1000.3,214,1.7,72
2059,6,25,17,0,24.4,0.13,67,33.1,24.0,13,0,0,13,12,13,5.45,0.0,1000.6,214,1.5,85
2059,6,25,18,0,24.0,0.13,65,3.5,23.8,0,0,0,0,0,0,5.46,0.0,1001.1,213,1.5,99
2059,6,25,19,0,23.9,0.13,61,12.9,23.7,0,0,0,0,0,0,5.43,0.0,1001.8,213,1.5,112
2059,6,25,20,0,23.8,0.13,55,20.6,23.6,0,0,0,0,0,0,5.41,0.0,1002.4,212,1.5,125
2059,6,25,21,0,24.0,0.13,45,51.6,23.8,0,0,0,0,0,0,5.39,0.0,1002.5,212,1.5,136
2059,6,25,22,0,24.7,0.13,29,51.5,24.3,0,0,0,0,0,0,5.4,0.0,1002.1,212,1.5,145
2059,6,25,23,0,25.4,0.13,4,51.6,24.7,0,0,0,0,0,0,5.4,0.0,1001.6,213,1.5,150
2059,6,26,0,0,25.4,0.13,-22,52.1,24.8,0,0,0,0,0,0,5.41,0.0,1001.2,214,1.6,147
2059,6,26,1,0,24.8,0.13,-41,52.6,24.4,0,0,0,0,0,0,5.43,0.0,1000.9,217,1.8,140
2059,6,26,2,0,24.3,0.13,-53,52.5,24.1,0,0,0,0,0,0,5.44,0.0,1000.6,218,2.0,129
2059,6,26,3,0,23.9,0.13,-60,54.0,23.8,0,0,0,0,0,0,5.46,0.0,1000.7,220,2.0,116
2059,6,26,4,0,23.8,0.13,-64,45.4,23.7,0,0,0,0,0,0,5.48,0.0,1001.2,222,1.8,103
2059,6,26,5,0,23.7,0.13,-66,29.7,23.6,9,0,0,9,9,9,5.51,0.0,1001.7,224,1.6,90
2059,6,26,6,0,23.8,0.13,-67,25.2,23.7,96,0,0,96,96,96,5.53,0.0,1002.2,225,1.5,76
2059,6,26,7,0,24.1,0.13,-67,65.1,23.9,116,0,0,116,115,116,5.56,0.0,1002.8,226,1.4,62
2059,6,26,8,0,24.4,0.13,-64,61.2,24.1,220,0,0,220,219,220,5.59,0.0,1003.3,228,1.3,49
2059,6,26,9,0,24.9,0.13,-57,43.0,24.2,409,0,0,409,408,409,5.59,0.0,1003.2,227,1.3,36
2059,6,26,10,0,25.6,0.13,-42,31.2,24.3,569,7,6,576,574,577,5.57,0.0,1002.6,226,1.6,24
2059,6,26,11,0,26.3,0.13,-7,47.1,24.4,469,0,0,469,468,469,5.54,0.0,1001.9,224,1.8,18
2059,6,26,12,0,26.4,0.13,33,60.4,24.6,340,0,0,340,339,340,5.55,0.0,1001.3,222,1.9,21
2059,6,26,13,0,26.1,0.13,54,46.1,24.8,416,0,0,416,415,416,5.6,0.0,1000.8,219,1.7,32
2059,6,26,14,0,25.7,0.13,63,46.8,25.0,327,0,0,327,327,327,5.65,0.0,1000.4,215,1.6,44
2059,6,26,15,0,25.2,0.13,66,56.3,24.8,185,0,0,185,185,185,5.68,0.0,1000.4,213,1.5,58
2059,6,26,16,0,24.5,0.13,67,39.3,24.2,118,0,0,118,118,118,5.7,0.0,1000.8,214,1.4,72
2059,6,26,17,0,23.8,0.13,67,57.2,23.7,24,0,0,24,24,24,5.73,0.0,1001.2,215,1.3,85
2059,6,26,18,0,23.4,0.13,65,82.4,23.3,0,0,0,0,0,0,5.73,0.0,1001.8,220,1.2,99
